ticker,sector,fiscal_year,revenue,cogs,gross_profit,ebitda,ebit,dep_amort,interest_expense,tax_expense,net_income,eps,cash,current_assets,total_assets,current_liabilities,total_debt,short_term_debt,long_term_debt,equity,cfo,capex,financing_cash_flow,investing_cash_flow,gross_margin,ebitda_margin,ebit_margin,net_margin,roe,roa,asset_turnover,working_capital,current_ratio,debt_to_equity,interest_coverage,fcf,fcf_margin,cfo_to_net_income
ABBV,Healthcare,2016,25638.0,5832.0,19806.0,9765.0,9340.0,425.0,1047.0,1931.0,5953.0,3.63,5100.0,16187.0,66099.0,9781.0,377.0,377.0,,4636.0,7041.0,479.0,-3928.0,,0.7725251579686403,0.3808799438333723,0.3643029877525548,0.23219439893907481,1.284081104400345,0.09006187688164723,0.3878727363500204,6406.0,1.6549432573356508,0.08132010353753236,8.9207258834766,6562.0,0.25594820188782275,1.1827649924407861
ABBV,Healthcare,2017,28216.0,7042.0,21174.0,9970.0,9545.0,425.0,1150.0,2418.0,5309.0,3.3,9303.0,21223.0,70786.0,16641.0,400.0,400.0,,5097.0,9960.0,529.0,-5512.0,-274.0,0.7504252906152538,0.3533456195066629,0.338283243549759,0.1881556563651829,1.0415930939768492,0.07500070635436386,0.3986098946119289,4582.0,1.2753440298059011,0.07847753580537571,8.3,9431.0,0.3342429827048483,1.87605952156715
ABBV,Healthcare,2018,32753.0,7718.0,25035.0,6854.0,6383.0,471.0,1348.0,-490.0,5687.0,3.66,7289.0,16945.0,59352.0,17239.0,3699.0,3699.0,,-8446.0,13427.0,638.0,-14396.0,-1006.0,0.7643574634384637,0.20926327359325864,0.1948829114890239,0.17363294965346684,,0.09581816956463135,0.5518432403288853,-294.0,0.9829456464992169,,4.735163204747774,12789.0,0.3904680487283608,2.3609987691225602
ABBV,Healthcare,2019,33266.0,7439.0,25827.0,13447.0,12983.0,464.0,1784.0,544.0,7882.0,5.28,39924.0,49519.0,89115.0,15585.0,67233.0,0.0,67233.0,-8172.0,13324.0,552.0,18708.0,596.0,0.7763782841339506,0.40422653760596405,0.3902783622918295,0.23693861600432875,,0.08844751164226,0.37329293609381137,33934.0,3.177350016041065,,7.2774663677130045,12772.0,0.38393554981061745,1.6904339000253743
ABBV,Healthcare,2020,45804.0,15387.0,30417.0,12029.0,11363.0,666.0,2454.0,-1224.0,4616.0,2.72,8449.0,24173.0,150565.0,28661.0,84982.0,34.0,84948.0,13076.0,17588.0,798.0,-11501.0,-37557.0,0.6640686402934242,0.26261898524146365,0.24807877041306436,0.10077722469653305,0.3530131538696849,0.030657855411284164,0.30421412678909443,-4488.0,0.8434109068071596,6.499082288161517,4.63039934800326,16790.0,0.3665618723255611,3.8102253032928943
ABBV,Healthcare,2021,56197.0,17446.0,38751.0,18727.0,17924.0,803.0,2423.0,1440.0,11542.0,6.45,9746.0,27928.0,146529.0,35194.0,75976.0,14.0,75962.0,15408.0,22777.0,787.0,-19039.0,-2344.0,0.6895563820132747,0.3332384290976387,0.31894941011086003,0.2053846290727263,0.7490913811007269,0.07876939035958752,0.3835213507223826,-7266.0,0.7935443541512758,4.930944963655244,7.397441188609162,21990.0,0.39130202679858356,1.973401490209669
ABBV,Healthcare,2022,58054.0,17414.0,40640.0,18895.0,18117.0,778.0,2230.0,1632.0,11836.0,6.63,9201.0,28463.0,138805.0,29538.0,63129.0,1.0,63128.0,17254.0,24943.0,695.0,-24803.0,-623.0,0.7000378957522306,0.3254728356357874,0.31207151961966445,0.20387914700106796,0.6859858583516866,0.08527070350491697,0.4182414178163611,-1075.0,0.9636062021802424,3.6588037556508635,8.124215246636771,24248.0,0.41768009094980535,2.107384251436296
ABBV,Healthcare,2023,54318.0,20415.0,33903.0,13509.0,12757.0,752.0,2224.0,1377.0,4863.0,2.72,12814.0,33002.0,134711.0,37841.0,59245.0,0.0,59245.0,10360.0,22839.0,777.0,-17222.0,-2009.0,0.6241577377664862,0.2487020877057329,0.23485768990021724,0.0895283331492323,0.4694015444015444,0.036099501896652834,0.40321874234472316,-4839.0,0.8721228297349436,5.718629343629344,5.736061151079137,22062.0,0.40616370264000884,4.696483652066625
ABBV,Healthcare,2024,56334.0,16904.0,39430.0,9901.0,9137.0,764.0,2808.0,-570.0,4278.0,2.39,5524.0,25582.0,135161.0,38749.0,66841.0,0.0,66841.0,3325.0,18806.0,974.0,-5211.0,-20820.0,0.6999325451769801,0.17575531650513013,0.16219334682429792,0.0759399297049739,1.2866165413533834,0.03165114197142667,0.4167918260444951,-13167.0,0.6601976825208392,20.102556390977444,3.2539173789173788,17832.0,0.31654063265523485,4.395979429640018
ABBV,Healthcare,2025,61160.0,18204.0,42956.0,15837.0,15075.0,762.0,2893.0,2364.0,4226.0,2.36,5229.0,29062.0,133960.0,43289.0,67002.0,2499.0,64503.0,-3270.0,19030.0,1214.0,-12724.0,-6643.0,0.7023544800523218,0.258943754087639,0.24648463047743624,0.06909744931327665,,0.03154673036727381,0.4565541952821738,-14227.0,0.6713483794959458,,5.210853784998272,17816.0,0.29130150425114454,4.503076194983436
XOM,Energy,2016,200628.0,,,30730.0,8422.0,22308.0,453.0,-406.0,7840.0,1.88,3657.0,41416.0,330314.0,47638.0,30660.0,2960.0,27700.0,167325.0,22082.0,16163.0,-9293.0,-12403.0,,0.15316904918555735,0.04197818848814722,0.039077297286520325,0.04685492305393695,0.023734991553491527,0.607385699667589,-6222.0,0.8693899827868509,0.18323621694307485,18.591611479028696,5919.0,0.029502362581494107,2.8165816326530613
XOM,Energy,2017,237162.0,,,39168.0,19275.0,19893.0,601.0,-1174.0,19710.0,4.63,3177.0,47134.0,348691.0,57771.0,27866.0,4766.0,23100.0,187688.0,30066.0,15402.0,-15130.0,-15730.0,,0.16515293343790322,0.08127355984516912,0.08310774913350367,0.10501470525553046,0.056525691801623784,0.6801494733159158,-10637.0,0.8158764778175901,0.14846980094625123,32.07154742096506,14664.0,0.06183115338882283,1.5254185692541857
XOM,Energy,2018,279332.0,,,50464.0,31719.0,18745.0,766.0,9532.0,20840.0,4.88,3042.0,47973.0,346196.0,57138.0,4070.0,4070.0,,191794.0,36014.0,19574.0,-19446.0,-16446.0,,0.18065957355405038,0.11355304798590925,0.0746065613678347,0.10865824791182206,0.06019711377370045,0.8068608533894095,-9165.0,0.8395988659036018,0.021220684692951814,41.40861618798956,16440.0,0.058854696203800495,1.7281190019193857
XOM,Energy,2019,255583.0,,,39884.0,20886.0,18998.0,830.0,5282.0,14340.0,3.36,3089.0,50052.0,362597.0,63989.0,1617.0,1617.0,,191650.0,29716.0,24361.0,-6618.0,-23084.0,,0.15605106755926645,0.08171905017156852,0.056107018072407006,0.07482389773023741,0.03954803818012835,0.7048679387860352,-13937.0,0.7821969400990795,0.008437255413514219,25.163855421686748,5355.0,0.02095209775298044,2.0722454672245467
XOM,Energy,2020,178574.0,,,18284.0,-27725.0,46009.0,1158.0,-5632.0,-22440.0,-5.25,4364.0,44893.0,332750.0,56363.0,2930.0,2930.0,,157150.0,14668.0,17282.0,5285.0,-18459.0,,0.10238892559947137,-0.15525776428819424,-0.1256621904644573,-0.142793509385937,-0.06743801652892562,0.5366611570247933,-11470.0,0.7964977023934141,0.018644607063315305,-23.942141623488773,-2614.0,-0.014638189210075375,-0.6536541889483066
XOM,Energy,2021,276692.0,,,52788.0,32181.0,20607.0,947.0,7636.0,23040.0,5.39,6802.0,59154.0,338923.0,56643.0,2392.0,2392.0,,168577.0,48129.0,12076.0,-35423.0,-10235.0,,0.19078253075621993,0.11630621774391743,0.08326948375811372,0.13667344892838287,0.06798004266455802,0.8163860227839361,2511.0,1.0443302791165723,0.014189361538050862,33.98204857444562,36053.0,0.13030011709771153,2.0889322916666666
XOM,Energy,2022,413680.0,,,102591.0,78551.0,24040.0,798.0,20176.0,55740.0,13.26,29640.0,97631.0,369067.0,69045.0,181.0,181.0,,195049.0,76797.0,18407.0,-39114.0,-14742.0,,0.24799603558305938,0.1898834848191839,0.13474182943337845,0.2857743438828192,0.151029487870766,1.120880490534239,28586.0,1.414019842131943,0.0009279719455111279,98.43483709273183,58390.0,0.14114774705086056,1.3777717976318622
XOM,Energy,2023,344582.0,,,74273.0,53632.0,20641.0,849.0,15429.0,36010.0,8.89,31539.0,96609.0,376317.0,65316.0,4009.0,4009.0,,204802.0,55369.0,21919.0,-34297.0,-19274.0,,0.2155452112994875,0.15564364940710773,0.10450342734095222,0.17582836105116162,0.0956906012749889,0.9156695020421612,31293.0,1.4791015983832445,0.019575004150350094,63.17078916372203,33450.0,0.0970741361998015,1.537600666481533
XOM,Energy,2024,349585.0,,,73311.0,49869.0,23442.0,996.0,13810.0,33680.0,7.84,23029.0,91990.0,453475.0,70307.0,4892.0,4892.0,,263705.0,55022.0,24306.0,-42789.0,-19938.0,,0.20970865454753493,0.1426520016591101,0.09634280647052934,0.12771847329402172,0.07427090798831247,0.7709024753294007,21683.0,1.3084045685351386,0.018551032403632848,50.06927710843374,30716.0,0.08786418181558134,1.6336698337292161
XOM,Energy,2025,332238.0,,,67864.0,41871.0,25993.0,603.0,11504.0,28844.0,6.7,10681.0,83382.0,448980.0,72330.0,6200.0,6200.0,,259386.0,51970.0,28358.0,-39081.0,-25927.0,,0.20426320890446006,0.12602712513318765,0.08681728158729586,0.11120106713546606,0.06424339614236714,0.7399839636509421,11052.0,1.1527996681874741,0.02390260075717271,69.43781094527363,23612.0,0.07106953449033525,1.8017611981694632
CVX,Energy,2016,110215.0,59321.0,50894.0,17498.0,-1959.0,19457.0,201.0,-1729.0,-497.0,-0.27,6988.0,29619.0,260078.0,31785.0,41446.0,6253.0,35193.0,145556.0,12690.0,18109.0,25.0,-16370.0,0.4617701764732568,0.15876241890849702,-0.017774350133829334,-0.00450936805335027,-0.003414493390859875,-0.0019109651719868654,0.42377671313990417,-2166.0,0.9318546484190656,0.28474264200719995,-9.746268656716419,-5419.0,-0.04916753617928594,-25.533199195171026
CVX,Energy,2017,134674.0,75765.0,58909.0,28877.0,9528.0,19349.0,307.0,-48.0,9195.0,4.85,4813.0,28560.0,253806.0,27737.0,40197.0,6720.0,33477.0,148124.0,20338.0,13404.0,-14554.0,-8320.0,0.4374192494468123,0.21442149189895598,0.07074862259975942,0.06827598497111544,0.062076368448057036,0.03622845795607669,0.5306178734939284,823.0,1.0296715578469193,0.2713739839593854,31.035830618892508,6934.0,0.05148729524629847,2.2118542686242524
CVX,Energy,2018,158902.0,94578.0,64324.0,40742.0,21323.0,19419.0,748.0,5715.0,14824.0,7.74,9342.0,34021.0,253863.0,27171.0,28730.0,5000.0,23730.0,154554.0,30618.0,13792.0,-13699.0,-12290.0,0.40480296031516283,0.2563970245811884,0.1341896263105562,0.0932902040251224,0.09591469648148868,0.05839370053926724,0.6259360363660714,6850.0,1.2521070258731737,0.18588972139187598,28.50668449197861,16826.0,0.1058891643906307,2.0654344306529953
CVX,Energy,2019,139865.0,80113.0,59752.0,35552.0,6334.0,29218.0,798.0,2691.0,2924.0,1.54,6911.0,28329.0,237428.0,26530.0,23784.0,5054.0,18730.0,144213.0,27314.0,14116.0,-19758.0,-11458.0,0.42721195438458515,0.2541879669681479,0.04528652629321131,0.02090587352089515,0.020275564616227384,0.012315312431558199,0.5890838485772529,1799.0,1.0678100263852244,0.1649227184789166,7.93734335839599,13198.0,0.09436242090587352,9.341313269493844
CVX,Energy,2020,94471.0,52148.0,42323.0,12752.0,-6756.0,19508.0,697.0,-1892.0,-5543.0,-2.96,5596.0,26078.0,239790.0,22183.0,28276.0,2600.0,25676.0,131688.0,10577.0,8922.0,-3736.0,-6965.0,0.44799991531792827,0.13498322236453514,-0.07151400959024462,-0.05867409046162314,-0.04209191422149323,-0.02311605988573335,0.39397389382376247,3895.0,1.175584907361493,0.21471964036206792,-9.69296987087518,1655.0,0.017518603592636895,-1.9081724697817066
CVX,Energy,2021,155606.0,92249.0,63357.0,40276.0,22351.0,17925.0,712.0,5950.0,15625.0,8.14,5640.0,33738.0,239535.0,26791.0,30622.0,4946.0,25676.0,139067.0,29187.0,8056.0,-23113.0,-5865.0,0.4071629628677557,0.2588332069457476,0.143638420112335,0.10041386578923692,0.11235591477489268,0.06523055085895589,0.6496169662053562,6947.0,1.2593034974431712,0.22019602062315285,31.39185393258427,21131.0,0.1357981054715114,1.867968
CVX,Energy,2022,235717.0,145416.0,90301.0,66509.0,50190.0,16319.0,516.0,14066.0,35465.0,18.28,17678.0,50343.0,257709.0,34208.0,2694.0,2694.0,,159282.0,49602.0,11974.0,-24978.0,-12108.0,0.38309074016723443,0.28215614486863483,0.2129248208656991,0.15045584323574457,0.22265541618010823,0.13761645887415652,0.9146634382190766,16135.0,1.4716732927970066,0.016913398877462613,97.26744186046511,37628.0,0.15963210120610732,1.3986183561257577
CVX,Energy,2023,196913.0,119196.0,77717.0,47379.0,30053.0,17326.0,469.0,8173.0,21369.0,11.36,8178.0,41128.0,261632.0,32258.0,1650.0,1650.0,,160957.0,35609.0,15829.0,-30109.0,-15232.0,0.39467683697876726,0.24060879677827263,0.15262070051240903,0.10852000629719724,0.13276216629286083,0.08167578889432485,0.7526334699119374,8870.0,1.2749705499411,0.010251185099125853,64.07889125799574,19780.0,0.1004504527380112,1.666385886096682
CVX,Energy,2024,193414.0,119206.0,74208.0,45382.0,28100.0,17282.0,594.0,9757.0,17661.0,9.72,8262.0,40911.0,256938.0,38558.0,4012.0,4012.0,,152318.0,31492.0,16448.0,-23472.0,-8936.0,0.38367439792362495,0.23463658266723195,0.1452842090024507,0.09131190089652248,0.11594821360574588,0.06873642668659365,0.752765258544863,2353.0,1.0610249494268376,0.026339631560288346,47.30639730639731,15044.0,0.0777813395100665,1.7831379876564182
CVX,Energy,2025,184432.0,108214.0,76218.0,41092.0,20960.0,20132.0,1217.0,7258.0,12299.0,6.63,7285.0,38552.0,324012.0,33387.0,2345.0,2345.0,,186450.0,33939.0,17347.0,-19063.0,-15911.0,0.4132580029495966,0.22280298429773576,0.11364622191376768,0.06668582458575519,0.06596406543309198,0.03795847067392566,0.5692134859202745,5165.0,1.1547009315002845,0.012577098417806382,17.222678718159408,16592.0,0.08996269627830311,2.759492641678185
